ID,WindCode,StartDate,EndDate
2428,300298.SZ,20120319,20751231
2429,300299.SZ,20120319,20751231
2430,300300.SZ,20120319,20751231
2431,300303.SZ,20120319,20751231
2432,300301.SZ,20120321,20751231
2433,300302.SZ,20120321,20751231
2434,300304.SZ,20120321,20751231
2435,002665.SZ,20120327,20751231
2436,002666.SZ,20120327,20751231
2437,002667.SZ,20120329,20751231
2438,300305.SZ,20120329,20751231
2439,300306.SZ,20120329,20751231
2440,300307.SZ,20120329,20751231
2441,601238.SH,20120329,20751231
2442,300308.SZ,20120410,20751231
2443,300309.SZ,20120410,20751231
2444,601012.SH,20120411,20751231
2445,002668.SZ,20120416,20751231
2446,002669.SZ,20120416,20751231
2447,002670.SZ,20120416,20751231
2448,601388.SH,20120423,20751231
2449,300310.SZ,20120425,20751231
2450,300311.SZ,20120425,20751231
2451,300313.SZ,20120425,20751231
2452,002671.SZ,20120426,20751231
2453,002672.SZ,20120426,20751231
2454,603001.SH,20120426,20751231
2455,603000.SH,20120427,20751231
2456,002673.SZ,20120503,20751231
2457,603123.SH,20120503,20751231
2458,002674.SZ,20120507,20751231
2459,603333.SH,20120507,20751231
2460,300312.SZ,20120508,20751231
2461,300314.SZ,20120508,20751231
2462,300315.SZ,20120511,20751231
2463,300316.SZ,20120511,20751231
2464,300317.SZ,20120511,20751231
2465,603002.SH,20120518,20751231
2466,603366.SH,20120521,20751231
2467,300318.SZ,20120523,20751231
2468,300319.SZ,20120523,20751231
2469,300321.SZ,20120523,20751231
2470,002675.SZ,20120525,20751231
2471,002676.SZ,20120525,20751231
2472,002677.SZ,20120525,20751231
2473,603128.SH,20120529,20751231
2474,002678.SZ,20120530,20751231
2475,300320.SZ,20120601,20751231
2476,300323.SZ,20120601,20751231
2477,300325.SZ,20120601,20751231
2478,002679.SZ,20120605,20751231
2479,002680.SZ,20120605,20191127
2480,002681.SZ,20120605,20751231
2481,300322.SZ,20120608,20751231
2482,300324.SZ,20120608,20751231
2483,601965.SH,20120611,20751231
2484,002682.SZ,20120612,20751231
2485,002683.SZ,20120612,20751231
2486,002684.SZ,20120612,20751231
2487,002685.SZ,20120612,20751231
2488,601339.SH,20120612,20751231
2489,300326.SZ,20120613,20751231
2490,300327.SZ,20120613,20751231
2491,300328.SZ,20120619,20751231
2492,300329.SZ,20120619,20751231
2493,300330.SZ,20120619,20751231
2494,300331.SZ,20120628,20751231
2495,300332.SZ,20120628,20751231
2496,300333.SZ,20120628,20751231
2497,002686.SZ,20120703,20751231
2498,300334.SZ,20120705,20751231
2499,601608.SH,20120706,20751231
2500,300335.SZ,20120710,20751231
2501,300336.SZ,20120710,20751231
2502,002687.SZ,20120713,20751231
2503,002688.SZ,20120713,20751231
2504,002689.SZ,20120717,20751231
2505,603008.SH,20120717,20751231
2506,300337.SZ,20120718,20751231
2507,300339.SZ,20120718,20751231
2508,300338.SZ,20120726,20751231
2509,300340.SZ,20120726,20751231
2510,300341.SZ,20120726,20751231
2511,300342.SZ,20120726,20751231
2512,002690.SZ,20120731,20751231
2513,002691.SZ,20120731,20751231
2514,603077.SH,20120731,20751231
2515,300343.SZ,20120801,20751231
2516,300344.SZ,20120801,20751231
2517,300345.SZ,20120801,20751231
2518,300346.SZ,20120807,20751231
2519,002692.SZ,20120808,20751231
2520,002693.SZ,20120808,20751231
2521,601038.SH,20120808,20751231
2522,603766.SH,20120810,20751231
2523,002694.SZ,20120816,20751231
2524,300347.SZ,20120817,20751231
2525,300348.SZ,20120817,20751231
2526,300349.SZ,20120817,20751231
2527,603003.SH,20120817,20751231
2528,300350.SZ,20120821,20751231
2529,603399.SH,20120824,20751231
2530,002695.SZ,20120905,20751231
2531,002696.SZ,20120905,20751231
2532,002697.SZ,20120905,20751231
2533,603167.SH,20120906,20751231
2534,002698.SZ,20120911,20751231
2535,002699.SZ,20120911,20751231
2536,300352.SZ,20120912,20751231
2537,300351.SZ,20120920,20751231
2538,300354.SZ,20120920,20751231
2539,002700.SZ,20120921,20751231
2540,300353.SZ,20120927,20751231
2541,300355.SZ,20120927,20751231
2542,300356.SZ,20121009,20751231
2543,603993.SH,20121009,20751231
2544,002701.SZ,20121011,20751231
2545,002702.SZ,20121011,20751231
2546,002703.SZ,20121102,20751231
2547,000333.SZ,20130918,20751231
2548,600023.SH,20131219,20751231
2549,603699.SH,20140117,20751231
2550,002705.SZ,20140121,20751231
2551,002706.SZ,20140121,20751231
2552,002708.SZ,20140121,20751231
2553,300357.SZ,20140121,20751231
2554,300358.SZ,20140121,20751231
2555,300359.SZ,20140121,20751231
2556,300360.SZ,20140121,20751231
2557,300362.SZ,20140121,20210830
2558,603308.SH,20140122,20751231
2559,002707.SZ,20140123,20751231
2560,002709.SZ,20140123,20751231
2561,002712.SZ,20140123,20751231
2562,300365.SZ,20140123,20751231
2563,300368.SZ,20140123,20751231
2564,300370.SZ,20140123,20751231
2565,300371.SZ,20140123,20751231
2566,300373.SZ,20140123,20751231
2567,603555.SH,20140124,20751231
2568,002711.SZ,20140127,20210715
2569,002721.SZ,20140127,20751231
2570,300366.SZ,20140127,20751231
2571,300372.SZ,20140127,20170828
2572,300375.SZ,20140127,20751231
2573,300376.SZ,20140127,20751231
2574,300377.SZ,20140127,20751231
2575,300378.SZ,20140127,20751231
2576,002714.SZ,20140128,20751231
2577,002716.SZ,20140128,20751231
2578,002718.SZ,20140128,20751231
2579,002719.SZ,20140128,20751231
2580,002722.SZ,20140128,20751231
2581,300379.SZ,20140128,20751231
2582,300380.SZ,20140128,20751231
2583,300381.SZ,20140128,20751231
2584,601225.SH,20140128,20751231
2585,002723.SZ,20140129,20751231
2586,002725.SZ,20140129,20751231
2587,300363.SZ,20140129,20751231
2588,300367.SZ,20140129,20751231
2589,300369.SZ,20140129,20751231
2590,300382.SZ,20140129,20751231
2591,300383.SZ,20140129,20751231
2592,603005.SH,20140210,20751231
2593,603288.SH,20140211,20751231
2594,002713.SZ,20140219,20751231
2595,002715.SZ,20140219,20751231
2596,002717.SZ,20140219,20751231
2597,002726.SZ,20140626,20751231
2598,300385.SZ,20140626,20751231
2599,300386.SZ,20140626,20751231
2600,603006.SH,20140630,20751231
2601,603328.SH,20140701,20751231
2602,002727.SZ,20140702,20751231
2603,300387.SZ,20140702,20751231
2604,603168.SH,20140702,20751231
2605,603369.SH,20140703,20751231
2606,603009.SH,20140718,20751231
2607,002728.SZ,20140731,20751231
2608,300390.SZ,20140731,20751231
2609,603126.SH,20140731,20751231
2610,300384.SZ,20140801,20751231
2611,300388.SZ,20140801,20751231
2612,300389.SZ,20140801,20751231
2613,300391.SZ,20140801,20751231
2614,603111.SH,20140801,20751231
2615,603100.SH,20140805,20751231
2616,603609.SH,20140808,20751231
2617,603099.SH,20140822,20751231
2618,601579.SH,20140825,20751231
2619,603806.SH,20140905,20751231
2620,603188.SH,20140909,20751231
2621,300392.SZ,20140910,20751231
2622,300395.SZ,20140910,20751231
2623,300396.SZ,20140910,20751231
2624,300397.SZ,20140910,20751231
2625,002729.SZ,20140912,20751231
2626,300393.SZ,20140912,20751231
2627,603306.SH,20140926,20751231
2628,601016.SH,20140929,20751231
2629,600917.SH,20140930,20751231
2630,002730.SZ,20141009,20751231
2631,300398.SZ,20141009,20751231
2632,300399.SZ,20141009,20751231
2633,300401.SZ,20141009,20751231
2634,603169.SH,20141009,20751231
2635,300400.SZ,20141010,20751231
2636,300402.SZ,20141010,20751231
2637,603010.SH,20141010,20751231
2638,603456.SH,20141010,20751231
2639,603018.SH,20141013,20751231
2640,603606.SH,20141015,20751231
2641,300403.SZ,20141030,20751231
2642,300405.SZ,20141030,20751231
2643,300406.SZ,20141030,20751231
2644,603688.SH,20141031,20751231
2645,002724.SZ,20141104,20751231
2646,002731.SZ,20141104,20751231
2647,603988.SH,20141104,20751231
2648,601015.SH,20141105,20751231
2649,603019.SH,20141106,20751231
2650,603011.SH,20141107,20751231
2651,603088.SH,20141111,20751231
2652,603166.SH,20141127,20751231
2653,002733.SZ,20141203,20751231
2654,002735.SZ,20141203,20751231
2655,300407.SZ,20141203,20751231
2656,300408.SZ,20141203,20751231
2657,300409.SZ,20141203,20751231
2658,603518.SH,20141203,20751231
2659,603368.SH,20141204,20751231
2660,002732.SZ,20141205,20751231
2661,603998.SH,20141205,20751231
2662,601969.SH,20141209,20751231
2663,601226.SH,20141211,20751231
2664,002736.SZ,20141229,20751231
2665,603588.SH,20141229,20751231
2666,002737.SZ,20141230,20751231
2667,002738.SZ,20141230,20751231
2668,603636.SH,20141230,20751231
2669,300410.SZ,20141231,20751231
2670,300411.SZ,20141231,20751231
2671,300412.SZ,20141231,20751231
2672,603017.SH,20141231,20751231
2673,603889.SH,20141231,20751231
2674,603788.SH,20150120,20751231
2675,300364.SZ,20150121,20751231
2676,300413.SZ,20150121,20751231
2677,300418.SZ,20150121,20751231
2678,601021.SH,20150121,20751231
2679,002739.SZ,20150122,20751231
2680,002740.SZ,20150122,20751231
2681,300416.SZ,20150122,20751231
2682,300419.SZ,20150122,20751231
2683,601069.SH,20150122,20751231
2684,603601.SH,20150122,20751231
2685,300415.SZ,20150123,20751231
2686,300417.SZ,20150123,20751231
2687,603600.SH,20150123,20751231
2688,000166.SZ,20150126,20751231
2689,603678.SH,20150126,20751231
2690,603686.SH,20150126,20751231
2691,002734.SZ,20150127,20751231
2692,603558.SH,20150127,20751231
2693,603899.SH,20150127,20751231
2694,603611.SH,20150128,20751231
2695,603698.SH,20150128,20751231
2696,603799.SH,20150129,20751231
2697,002741.SZ,20150216,20751231
2698,002746.SZ,20150216,20751231
2699,300425.SZ,20150216,20751231
2700,002742.SZ,20150217,20751231
2701,002743.SZ,20150217,20751231
2702,002745.SZ,20150217,20751231
2703,300394.SZ,20150217,20751231
2704,300420.SZ,20150217,20751231
2705,300421.SZ,20150217,20751231
2706,300422.SZ,20150217,20751231
2707,300423.SZ,20150217,20751231
2708,300426.SZ,20150217,20751231
2709,300427.SZ,20150217,20751231
2710,603222.SH,20150217,20751231
2711,603618.SH,20150217,20751231
2712,603898.SH,20150217,20751231
2713,603939.SH,20150217,20751231
2714,603118.SH,20150225,20751231
2715,601198.SH,20150226,20751231
2716,603828.SH,20150226,20751231
2717,603969.SH,20150227,20751231
2718,603309.SH,20150302,20751231
2719,603997.SH,20150302,20751231
2720,603015.SH,20150303,20751231
2721,300433.SZ,20150318,20751231
2722,002748.SZ,20150319,20751231
2723,300374.SZ,20150319,20751231
2724,300428.SZ,20150319,20751231
2725,300430.SZ,20150319,20751231
2726,300432.SZ,20150319,20751231
2727,601689.SH,20150319,20751231
2728,603268.SH,20150319,20751231
2729,603519.SH,20150319,20751231
2730,002747.SZ,20150320,20751231
2731,002749.SZ,20150320,20751231
2732,603012.SH,20150320,20751231
2733,603030.SH,20150320,20751231
2734,603158.SH,20150320,20751231
2735,600958.SH,20150323,20751231
2736,002750.SZ,20150324,20751231
2737,300429.SZ,20150324,20751231
2738,300431.SZ,20150324,20201110
2739,603729.SH,20150324,20751231
2740,603020.SH,20150325,20751231
2741,603338.SH,20150325,20751231
2742,300435.SZ,20150326,20751231
2743,603199.SH,20150326,20751231
2744,603869.SH,20150326,20751231
2745,002752.SZ,20150422,20751231
2746,300424.SZ,20150422,20751231
2747,300436.SZ,20150422,20751231
2748,300439.SZ,20150422,20751231
2749,300443.SZ,20150422,20751231
2750,300447.SZ,20150422,20751231
2751,300449.SZ,20150422,20751231
2752,603025.SH,20150422,20751231
2753,603808.SH,20150422,20751231
2754,603818.SH,20150422,20751231
2755,300437.SZ,20150423,20751231
2756,300440.SZ,20150423,20751231
2757,300441.SZ,20150423,20751231
2758,300444.SZ,20150423,20751231
2759,300446.SZ,20150423,20751231
2760,603021.SH,20150423,20751231
2761,603703.SH,20150423,20751231
2762,603883.SH,20150423,20751231
2763,002751.SZ,20150424,20751231
2764,300404.SZ,20150424,20751231
2765,300434.SZ,20150424,20751231
2766,300438.SZ,20150424,20751231
2767,300442.SZ,20150424,20751231
2768,300445.SZ,20150424,20751231
2769,300448.SZ,20150424,20751231
2770,603315.SH,20150424,20751231
2771,603318.SH,20150424,20751231
2772,603567.SH,20150424,20751231
2773,603789.SH,20150427,20751231
2774,600959.SH,20150428,20751231
2775,300414.SZ,20150513,20751231
2776,603355.SH,20150513,20751231
2777,603599.SH,20150513,20751231
2778,300451.SZ,20150514,20751231
2779,300456.SZ,20150514,20751231
2780,300457.SZ,20150514,20751231
2781,002755.SZ,20150515,20751231
2782,002756.SZ,20150515,20751231
2783,300452.SZ,20150515,20751231
2784,300453.SZ,20150515,20751231
2785,300455.SZ,20150515,20751231
2786,300458.SZ,20150515,20751231
2787,300459.SZ,20150515,20751231
2788,300460.SZ,20150515,20751231
2789,603227.SH,20150515,20751231
2790,603718.SH,20150515,20751231
2791,603989.SH,20150515,20751231
2792,300450.SZ,20150518,20751231
2793,603022.SH,20150518,20751231
2794,603311.SH,20150518,20751231
2795,603566.SH,20150518,20751231
2796,603968.SH,20150518,20751231
2797,002753.SZ,20150519,20751231
2798,300461.SZ,20150519,20751231
2799,002757.SZ,20150527,20751231
2800,002758.SZ,20150527,20751231
2801,300462.SZ,20150527,20751231
2802,300467.SZ,20150527,20751231
2803,300468.SZ,20150527,20751231
2804,603023.SH,20150527,20751231
2805,603108.SH,20150527,20751231
2806,603598.SH,20150527,20751231
2807,603885.SH,20150527,20751231
2808,002759.SZ,20150528,20751231
2809,300463.SZ,20150528,20751231
2810,300465.SZ,20150528,20751231
2811,300466.SZ,20150528,20751231
2812,603198.SH,20150528,20751231
2813,603568.SH,20150528,20751231
2814,603669.SH,20150528,20751231
2815,603918.SH,20150528,20751231
2816,603026.SH,20150529,20751231
2817,603300.SH,20150529,20751231
2818,603901.SH,20150529,20751231
2819,002761.SZ,20150610,20751231
2820,002762.SZ,20150610,20751231
2821,002763.SZ,20150610,20751231
2822,300464.SZ,20150610,20751231
2823,300475.SZ,20150610,20751231
2824,300477.SZ,20150610,20751231
2825,300478.SZ,20150610,20751231
2826,601985.SH,20150610,20751231
2827,002760.SZ,20150611,20751231
2828,002766.SZ,20150611,20751231
2829,300469.SZ,20150611,20751231
2830,300471.SZ,20150611,20751231
2831,300472.SZ,20150611,20751231
2832,300476.SZ,20150611,20751231
2833,601968.SH,20150611,20751231
2834,603066.SH,20150611,20751231
2835,603616.SH,20150611,20751231
2836,002765.SZ,20150612,20751231
2837,002767.SZ,20150612,20751231
2838,300470.SZ,20150612,20751231
2839,300473.SZ,20150612,20751231
2840,300479.SZ,20150612,20751231
2841,601368.SH,20150612,20751231
2842,002772.SZ,20150626,20751231
2843,002773.SZ,20150626,20751231
2844,002776.SZ,20150626,20751231
2845,300485.SZ,20150626,20751231
2846,601211.SH,20150626,20751231
2847,002769.SZ,20150629,20751231
2848,002771.SZ,20150629,20751231
2849,002775.SZ,20150629,20751231
2850,603116.SH,20150629,20751231
2851,603117.SH,20150629,20751231
2852,603589.SH,20150629,20751231
2853,002768.SZ,20150630,20751231
2854,002770.SZ,20150630,20751231
2855,300481.SZ,20150630,20751231
2856,300482.SZ,20150630,20751231
2857,300483.SZ,20150630,20751231
2858,300486.SZ,20150630,20751231
2859,603085.SH,20150630,20751231
2860,603223.SH,20150630,20751231
2861,603979.SH,20150630,20751231
2862,300488.SZ,20150701,20751231
2863,300489.SZ,20150701,20751231
2864,603838.SH,20150701,20751231
2865,300480.SZ,20150702,20751231
2866,300487.SZ,20150702,20751231
2867,300498.SZ,20151102,20751231
2868,601155.SH,20151204,20751231
2869,002779.SZ,20151209,20751231
2870,002780.SZ,20151209,20751231
2871,002783.SZ,20151209,20751231
2872,603398.SH,20151209,20751231
2873,603696.SH,20151209,20751231
2874,603936.SH,20151209,20751231
2875,300493.SZ,20151210,20751231
2876,300496.SZ,20151210,20751231
2877,603800.SH,20151210,20751231
2878,603999.SH,20151210,20751231
2879,002781.SZ,20151222,20751231
2880,002782.SZ,20151222,20751231
2881,300495.SZ,20151222,20751231
2882,300497.SZ,20151222,20751231
2883,603866.SH,20151222,20751231
2884,603996.SH,20151222,20751231
2885,002785.SZ,20151223,20751231
2886,002786.SZ,20151223,20751231
2887,300492.SZ,20151223,20751231
2888,603508.SH,20151224,20751231
2889,001979.SZ,20151230,20751231
2890,002777.SZ,20151231,20751231
2891,002787.SZ,20151231,20751231
2892,300490.SZ,20151231,20751231
2893,300491.SZ,20151231,20751231
2894,300494.SZ,20151231,20751231
2895,603299.SH,20151231,20751231
2896,603778.SH,20151231,20751231
2897,002778.SZ,20160106,20751231
2898,300499.SZ,20160202,20751231
2899,300500.SZ,20160204,20751231
2900,300501.SZ,20160204,20751231
2901,603377.SH,20160205,20751231
2902,601900.SH,20160215,20751231
2903,002788.SZ,20160218,20751231
2904,603608.SH,20160218,20751231
2905,300502.SZ,20160303,20751231
2906,603027.SH,20160307,20751231
2907,002790.SZ,20160308,20751231
2908,300503.SZ,20160309,20751231
2909,603520.SH,20160309,20751231
2910,603919.SH,20160310,20751231
2911,002789.SZ,20160311,20751231
2912,300505.SZ,20160315,20751231
2913,601020.SH,20160316,20751231
2914,300484.SZ,20160322,20751231
2915,603861.SH,20160322,20751231
2916,300506.SZ,20160324,20751231
2917,002792.SZ,20160328,20751231
2918,002791.SZ,20160329,20751231
2919,300474.SZ,20160331,20751231
2920,603028.SH,20160331,20751231
2921,603798.SH,20160406,20751231
2922,603701.SH,20160412,20751231
2923,002793.SZ,20160415,20751231
2924,603868.SH,20160418,20751231
2925,300508.SZ,20160419,20751231
2926,603726.SH,20160421,20751231
2927,300509.SZ,20160425,20751231
2928,603029.SH,20160427,20751231
2929,002795.SZ,20160428,20751231
2930,603822.SH,20160428,20751231
2931,300507.SZ,20160429,20751231
2932,603528.SH,20160503,20751231
2933,300511.SZ,20160504,20751231
2934,300510.SZ,20160506,20751231
2935,603101.SH,20160506,20751231
2936,002796.SZ,20160510,20751231
2937,002797.SZ,20160511,20751231
2938,603779.SH,20160516,20751231
2939,603959.SH,20160517,20751231
2940,603339.SH,20160519,20751231
2941,002798.SZ,20160525,20751231
2942,300512.SZ,20160526,20751231
2943,002800.SZ,20160530,20751231
2944,300513.SZ,20160530,20751231
2945,300516.SZ,20160602,20751231
2946,603737.SH,20160603,20751231
2947,601611.SH,20160606,20751231
2948,603131.SH,20160607,20751231
2949,002799.SZ,20160608,20751231
2950,300515.SZ,20160608,20751231
2951,601127.SH,20160615,20751231
2952,002801.SZ,20160622,20751231
2953,300518.SZ,20160624,20751231
2954,300519.SZ,20160624,20751231
2955,603909.SH,20160628,20751231
2956,002802.SZ,20160629,20751231
2957,603958.SH,20160629,20751231
2958,603016.SH,20160701,20751231
2959,300521.SZ,20160705,20751231
2960,300522.SZ,20160705,20751231
2961,601966.SH,20160706,20751231
2962,002805.SZ,20160707,20751231
2963,300520.SZ,20160708,20751231
2964,002803.SZ,20160712,20751231
2965,603069.SH,20160712,20751231
2966,300517.SZ,20160719,20751231
2967,002806.SZ,20160726,20751231
2968,300523.SZ,20160726,20751231
2969,300525.SZ,20160726,20751231
2970,603322.SH,20160728,20751231
2971,603663.SH,20160801,20751231
2972,300526.SZ,20160802,20751231
2973,300529.SZ,20160802,20751231
2974,600919.SH,20160802,20751231
2975,300527.SZ,20160805,20751231
2976,300528.SZ,20160808,20751231
2977,601811.SH,20160808,20751231
2978,300530.SZ,20160809,20751231
2979,300531.SZ,20160809,20751231
2980,600977.SH,20160809,20751231
2981,603569.SH,20160810,20751231
2982,002808.SZ,20160812,20751231
2983,300535.SZ,20160812,20751231
2984,603159.SH,20160812,20751231
2985,600936.SH,20160815,20751231
2986,601997.SH,20160816,20751231
2987,601595.SH,20160817,20751231
2988,300532.SZ,20160818,20751231
2989,300533.SZ,20160818,20751231
2990,603986.SH,20160818,20751231
2991,603515.SH,20160819,20751231
2992,603031.SH,20160822,20751231
2993,002809.SZ,20160823,20751231
2994,300540.SZ,20160823,20751231
2995,002810.SZ,20160826,20751231
2996,300538.SZ,20160826,20751231
2997,603007.SH,20160826,20751231
2998,300537.SZ,20160830,20751231
2999,300539.SZ,20160830,20751231
3000,603090.SH,20160831,20751231
3001,603658.SH,20160901,20751231
3002,002807.SZ,20160902,20751231
3003,603843.SH,20160905,20751231
3004,002811.SZ,20160908,20751231
3005,300543.SZ,20160908,20751231
3006,601163.SH,20160909,20751231
3007,603393.SH,20160912,20751231
3008,300534.SZ,20160913,20751231
3009,300541.SZ,20160913,20751231
3010,603067.SH,20160913,20751231
3011,002812.SZ,20160914,20751231
3012,603189.SH,20160914,20751231
3013,601500.SH,20160919,20751231
3014,300536.SZ,20160920,20751231
3015,300542.SZ,20160920,20751231
3016,600908.SH,20160923,20751231
3017,300545.SZ,20160928,20751231
3018,300546.SZ,20160928,20751231
3019,603738.SH,20160928,20751231
3020,300547.SZ,20160930,20751231
3021,300549.SZ,20160930,20751231
3022,601128.SH,20160930,20751231
3023,603887.SH,20161010,20751231
3024,603421.SH,20161011,20751231
3025,002813.SZ,20161012,20751231
3026,002815.SZ,20161012,20751231
3027,300548.SZ,20161012,20751231
3028,603777.SH,20161012,20751231
3029,603313.SH,20161013,20751231
3030,603816.SH,20161014,20751231
3031,603160.SH,20161017,20751231
3032,300550.SZ,20161018,20751231
3033,300551.SZ,20161018,20751231
3034,300555.SZ,20161018,20751231
3035,300552.SZ,20161021,20751231
3036,300553.SZ,20161021,20751231
3037,603859.SH,20161021,20751231
3038,002816.SZ,20161025,20751231
3039,002817.SZ,20161025,20751231
3040,603667.SH,20161025,20751231
3041,603258.SH,20161026,20751231
3042,600926.SH,20161027,20751231
3043,603888.SH,20161028,20751231
3044,603716.SH,20161031,20751231
3045,300557.SZ,20161101,20751231
3046,300559.SZ,20161101,20751231
3047,300560.SZ,20161101,20751231
3048,300556.SZ,20161104,20751231
3049,300558.SZ,20161107,20751231
3050,601882.SH,20161107,20751231
3051,603203.SH,20161108,20751231
3052,002818.SZ,20161109,20751231
3053,603060.SH,20161109,20751231
3054,603556.SH,20161110,20751231
3055,002819.SZ,20161111,20751231
3056,603977.SH,20161111,20751231
3057,300563.SZ,20161114,20751231
3058,300566.SZ,20161115,20751231
3059,300562.SZ,20161116,20751231
3060,601229.SH,20161116,20751231
3061,300561.SZ,20161117,20751231
3062,603633.SH,20161117,20751231
3063,002820.SZ,20161118,20751231
3064,002821.SZ,20161118,20751231
3065,603858.SH,20161118,20751231
3066,603987.SH,20161121,20751231
3067,300565.SZ,20161122,20751231
3068,300567.SZ,20161122,20751231
3069,603727.SH,20161122,20751231
3070,603900.SH,20161123,20751231
3071,002823.SZ,20161124,20751231
3072,603336.SH,20161124,20751231
3073,300569.SZ,20161125,20751231
3074,603819.SH,20161125,20751231
3075,002822.SZ,20161129,20751231
3076,002825.SZ,20161129,20751231
3077,603323.SH,20161129,20751231
3078,603319.SH,20161130,20751231
3079,300568.SZ,20161201,20751231
3080,603660.SH,20161201,20751231
3081,603559.SH,20161202,20751231
3082,300570.SZ,20161206,20751231
3083,300572.SZ,20161206,20751231
3084,600909.SH,20161206,20751231
3085,603033.SH,20161207,20751231
3086,002828.SZ,20161208,20751231
3087,300573.SZ,20161208,20751231
3088,603990.SH,20161208,20751231
3089,002826.SZ,20161209,20751231
3090,002827.SZ,20161209,20751231
3091,603036.SH,20161209,20751231
3092,603928.SH,20161212,20751231
3093,002829.SZ,20161213,20751231
3094,002830.SZ,20161213,20751231
3095,300571.SZ,20161213,20751231
3096,603708.SH,20161213,20751231
3097,603585.SH,20161214,20751231
3098,603389.SH,20161215,20751231
3099,002831.SZ,20161216,20751231
3100,603098.SH,20161216,20751231
3101,603878.SH,20161219,20751231
3102,300575.SZ,20161220,20751231
3103,300576.SZ,20161220,20751231
3104,300581.SZ,20161220,20751231
3105,603823.SH,20161220,20751231
3106,300577.SZ,20161221,20751231
3107,603416.SH,20161221,20751231
3108,603577.SH,20161222,20751231
3109,002832.SZ,20161223,20751231
3110,300579.SZ,20161223,20751231
3111,603058.SH,20161223,20751231
3112,600996.SH,20161226,20751231
3113,603298.SH,20161227,20751231
3114,002833.SZ,20161228,20751231
3115,002835.SZ,20161228,20751231
3116,300582.SZ,20161228,20751231
3117,603218.SH,20161228,20751231
3118,603886.SH,20161228,20751231
3119,002836.SZ,20161229,20751231
3120,002837.SZ,20161229,20751231
3121,300585.SZ,20161229,20751231
3122,603239.SH,20161230,20751231
3123,603929.SH,20161230,20751231
3124,601375.SH,20170103,20751231
3125,603186.SH,20170103,20751231
3126,300586.SZ,20170104,20751231
3127,603444.SH,20170104,20751231
3128,300587.SZ,20170105,20751231
3129,300588.SZ,20170105,20751231
3130,603032.SH,20170105,20751231
3131,603035.SH,20170105,20751231
3132,002838.SZ,20170106,20751231
3133,300583.SZ,20170106,20751231
3134,603228.SH,20170106,20751231
3135,603877.SH,20170109,20751231
3136,002840.SZ,20170110,20751231
3137,300591.SZ,20170110,20751231
3138,603266.SH,20170110,20751231
3139,603689.SH,20170110,20751231
3140,300580.SZ,20170111,20751231
3141,300590.SZ,20170111,20751231
3142,603579.SH,20170111,20751231
3143,002824.SZ,20170112,20751231
3144,300584.SZ,20170112,20751231
3145,603628.SH,20170112,20751231
3146,603639.SH,20170112,20751231
3147,300589.SZ,20170113,20751231
3148,300593.SZ,20170113,20751231
3149,603039.SH,20170113,20751231
3150,603690.SH,20170113,20751231
3151,603038.SH,20170116,20751231
3152,300595.SZ,20170117,20751231
3153,603165.SH,20170117,20751231
3154,603668.SH,20170117,20751231
3155,601858.SH,20170118,20751231
3156,002841.SZ,20170119,20751231
3157,002842.SZ,20170119,20751231
3158,300596.SZ,20170119,20751231
3159,603337.SH,20170119,20751231
3160,002843.SZ,20170120,20751231
3161,300592.SZ,20170120,20751231
3162,300598.SZ,20170120,20751231
3163,603037.SH,20170120,20751231
3164,603638.SH,20170120,20751231
3165,300597.SZ,20170123,20751231
3166,300599.SZ,20170123,20751231
3167,601881.SH,20170123,20751231
3168,002839.SZ,20170124,20751231
3169,603429.SH,20170124,20751231
3170,002845.SZ,20170125,20751231
3171,300578.SZ,20170125,20751231
3172,300600.SZ,20170125,20751231
3173,603358.SH,20170125,20751231
3174,603966.SH,20170125,20751231
3175,300602.SZ,20170126,20751231
3176,300603.SZ,20170126,20751231
3177,603089.SH,20170126,20751231
3178,603360.SH,20170206,20751231
3179,603677.SH,20170206,20751231
3180,002846.SZ,20170207,20751231
3181,300601.SZ,20170207,20751231
3182,603177.SH,20170207,20751231
3183,002847.SZ,20170208,20751231
3184,300605.SZ,20170208,20751231
3185,300606.SZ,20170208,20751231
3186,603637.SH,20170208,20751231
3187,603881.SH,20170208,20751231
3188,300607.SZ,20170209,20751231
3189,603040.SH,20170209,20751231
3190,603626.SH,20170209,20751231
3191,603208.SH,20170210,20751231
3192,002848.SZ,20170213,20751231
3193,300608.SZ,20170213,20751231
3194,300610.SZ,20170213,20751231
3195,603330.SH,20170213,20751231
3196,603615.SH,20170213,20751231
3197,603839.SH,20170214,20751231
3198,300609.SZ,20170215,20751231
3199,300612.SZ,20170215,20751231
3200,300615.SZ,20170215,20751231
3201,601212.SH,20170215,20751231
3202,002849.SZ,20170217,20751231
3203,603603.SH,20170217,20751231
3204,300611.SZ,20170220,20751231
3205,300613.SZ,20170220,20751231
3206,603817.SH,20170220,20751231
3207,600939.SH,20170221,20751231
3208,603238.SH,20170222,20751231
3209,603345.SH,20170222,20751231
3210,300617.SZ,20170228,20751231
3211,300619.SZ,20170301,20751231
3212,002850.SZ,20170302,20751231
3213,002851.SZ,20170306,20751231
3214,300618.SZ,20170306,20751231
3215,603138.SH,20170306,20751231
3216,603578.SH,20170306,20751231
3217,300616.SZ,20170307,20751231
3218,603908.SH,20170307,20751231
3219,603991.SH,20170308,20751231
3220,002852.SZ,20170310,20751231
